user_id,recency_days,sessions_7d,watch_minutes_7d,avg_watch_ratio_7d,avg_completion_rate_7d,sessions_14d,watch_minutes_14d,avg_watch_ratio_14d,avg_completion_rate_14d,sessions_30d,watch_minutes_30d,avg_watch_ratio_30d,avg_completion_rate_30d,dow_entropy_30d,weekend_share_30d,gap_mean_days_30d,gap_std_days_30d,genre_share_Action,genre_share_Adventure,genre_share_Animation,genre_share_Biography,genre_share_Comedy,genre_share_Fantasy,genre_share_History,genre_share_Sci-Fi,genre_share_War,genre_share_Western,genre_share_other,device_share_Desktop,device_share_Laptop,device_share_Mobile,device_share_Smart TV,device_share_Tablet,device_share_sum_top,sessions_in_horizon,churn,horizon_days,cutoff_date,feature_window_days
user_05999,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,95.9,1.3136986301369864,0.342,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_01496,10,0.0,0.0,0.0,0.0,1.0,1.7,0.0092896174863387,0.237,1,1.7,0.0092896174863387,0.237,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,14,2025-12-17,30
user_06791,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.949,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_06102,0,2.0,134.7,0.5190904176240032,0.3665,2.0,134.7,0.5190904176240032,0.3665,2,134.7,0.5190904176240032,0.3665,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1,14,2025-12-17,30
user_04027,2,1.0,23.4,0.1949999999999999,0.6729999999999999,1.0,23.4,0.1949999999999999,0.6729999999999999,1,23.4,0.1949999999999999,0.6729999999999999,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_05000,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,33.7,0.886842105263158,0.501,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_04056,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0069999999999999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0,14,2025-12-17,30
user_07740,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,26.7,0.0733516483516483,0.974,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_00854,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.772,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_03739,8,0.0,0.0,0.0,0.0,1.0,82.0,0.803921568627451,0.413,1,82.0,0.803921568627451,0.413,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_07679,2,1.0,5.4,0.0658536585365853,0.674,1.0,5.4,0.0658536585365853,0.674,1,5.4,0.0658536585365853,0.674,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_06987,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,628.3,0.0,0.011,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_06383,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.314,1,0.0,0.0,0.314,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_00796,2,1.0,0.0,0.0,0.002,1.0,0.0,0.0,0.002,1,0.0,0.0,0.002,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_01503,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,80.7,0.7336363636363636,0.552,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_06613,6,1.0,80.7,2.4454545454545453,0.0,1.0,80.7,2.4454545454545453,0.0,1,80.7,2.4454545454545453,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_06445,9,0.0,0.0,0.0,0.0,1.0,21.3,0.4018867924528302,0.0,1,21.3,0.4018867924528302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_00464,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,68.5,0.0,0.2689999999999999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_04376,0,1.0,137.7,1.5647727272727272,0.327,1.0,137.7,1.5647727272727272,0.327,1,137.7,1.5647727272727272,0.327,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_03147,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11.7,0.0704819277108433,0.09,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_06020,3,1.0,98.5,0.8565217391304348,0.777,1.0,98.5,0.8565217391304348,0.777,1,98.5,0.8565217391304348,0.777,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0,14,2025-12-17,30
user_07333,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.8,0.0119205298013245,0.759,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_01464,6,1.0,69.7,1.2228070175438597,0.266,1.0,69.7,1.2228070175438597,0.266,1,69.7,1.2228070175438597,0.266,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_02566,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,60.4,0.9901639344262296,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_07117,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,113.2,1.6171428571428572,0.181,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_07947,1,1.0,77.2,0.7643564356435644,1.0,1.0,77.2,0.7643564356435644,1.0,2,112.4,0.8221782178217822,0.6985,0.6931471805599453,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0,14,2025-12-17,30
user_03618,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,93.7,0.8596330275229358,0.994,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_00828,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,138.0,1.393939393939394,0.7559999999999999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_06980,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,18.5,0.1989247311827957,0.06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_06989,1,1.0,92.1,1.4619047619047618,0.647,1.0,92.1,1.4619047619047618,0.647,1,92.1,1.4619047619047618,0.647,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_02430,1,1.0,48.1,0.3975206611570248,0.0,1.0,48.1,0.3975206611570248,0.0,1,48.1,0.3975206611570248,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,14,2025-12-17,30
user_03409,1,1.0,737.4,0.0,0.478,1.0,737.4,0.0,0.478,1,737.4,0.0,0.478,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,14,2025-12-17,30
user_01976,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,78.7,0.4300546448087431,0.409,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,14,2025-12-17,30
user_00917,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,81.4,1.3796610169491526,0.48,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,14,2025-12-17,30
user_07807,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32.7,0.327,0.589,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_03853,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,77.7,1.8951219512195123,0.182,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_05937,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,55.9,0.7657534246575343,0.767,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,14,2025-12-17,30
user_05056,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,102.5,0.8836206896551724,0.982,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_01090,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,23.4,0.4499999999999999,0.119,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_08532,4,1.0,55.3,0.6284090909090909,0.019,1.0,55.3,0.6284090909090909,0.019,1,55.3,0.6284090909090909,0.019,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,14,2025-12-17,30
user_02360,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,112.5,1.2228260869565215,0.288,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_01971,9,0.0,0.0,0.0,0.0,1.0,65.5,2.183333333333333,0.128,1,65.5,2.183333333333333,0.128,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_02691,1,1.0,96.3,2.348780487804878,0.579,1.0,96.3,2.348780487804878,0.579,1,96.3,2.348780487804878,0.579,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_05938,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,244.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_03685,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,18.4,0.5111111111111111,0.095,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_03146,12,0.0,0.0,0.0,0.0,1.0,117.1,1.9196721311475409,0.002,1,117.1,1.9196721311475409,0.002,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_08340,0,1.0,0.0,0.0,0.521,1.0,0.0,0.0,0.521,1,0.0,0.0,0.521,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_08610,2,1.0,26.5,0.0493482309124767,0.7929999999999999,1.0,26.5,0.0493482309124767,0.7929999999999999,1,26.5,0.0493482309124767,0.7929999999999999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_09888,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34.2,0.5104477611940299,0.465,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_03459,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,90.6,2.4486486486486485,0.325,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_07039,5,1.0,65.6,1.058064516129032,0.306,1.0,65.6,1.058064516129032,0.306,1,65.6,1.058064516129032,0.306,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_02894,5,1.0,0.0,0.0,0.037,1.0,0.0,0.0,0.037,1,0.0,0.0,0.037,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_00284,5,1.0,14.4,0.1297297297297297,0.021,1.0,14.4,0.1297297297297297,0.021,1,14.4,0.1297297297297297,0.021,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_08525,10,0.0,0.0,0.0,0.0,1.0,22.7,0.2414893617021276,0.165,1,22.7,0.2414893617021276,0.165,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_04137,0,1.0,16.2,0.0388489208633093,0.56,1.0,16.2,0.0388489208633093,0.56,1,16.2,0.0388489208633093,0.56,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_03590,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50.7,0.3621428571428571,0.77,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_04620,11,0.0,0.0,0.0,0.0,1.0,89.3,0.0,0.954,1,89.3,0.0,0.954,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_04909,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,113.1,2.5704545454545453,0.607,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_07606,0,1.0,26.9,0.1921428571428571,0.88,1.0,26.9,0.1921428571428571,0.88,1,26.9,0.1921428571428571,0.88,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_08294,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,219.8,0.5387254901960784,0.963,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_08391,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.479,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_02136,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,61.2,0.827027027027027,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,14,2025-12-17,30
user_03005,1,1.0,70.9,0.7623655913978495,0.091,1.0,70.9,0.7623655913978495,0.091,1,70.9,0.7623655913978495,0.091,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_05829,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,99.7,0.8308333333333333,0.5579999999999999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_01609,8,0.0,0.0,0.0,0.0,1.0,91.7,1.3893939393939394,0.897,1,91.7,1.3893939393939394,0.897,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_03796,7,0.0,0.0,0.0,0.0,1.0,82.1,0.8463917525773196,0.5920000000000001,1,82.1,0.8463917525773196,0.5920000000000001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,14,2025-12-17,30
user_00349,1,1.0,43.3,0.4977011494252873,0.595,1.0,43.3,0.4977011494252873,0.595,1,43.3,0.4977011494252873,0.595,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,14,2025-12-17,30
user_06170,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,33.5,0.2596899224806202,0.215,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_03013,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.959,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_06688,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5670000000000001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_02344,2,1.0,48.9,1.2868421052631578,0.0,1.0,48.9,1.2868421052631578,0.0,1,48.9,1.2868421052631578,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_00304,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.557,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_03454,7,0.0,0.0,0.0,0.0,1.0,39.1,0.2833333333333333,0.087,1,39.1,0.2833333333333333,0.087,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_04886,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.76,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_09456,9,0.0,0.0,0.0,0.0,1.0,40.7,0.3336065573770492,0.287,1,40.7,0.3336065573770492,0.287,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_08581,1,1.0,52.3,0.1575301204819277,0.0,1.0,52.3,0.1575301204819277,0.0,2,99.8,0.2783448921737369,0.659,-0.0,0.0,28.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_01990,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,176.8,0.0,0.425,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0,14,2025-12-17,30
user_05963,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17.8,0.3358490566037736,0.568,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_08385,12,0.0,0.0,0.0,0.0,1.0,26.5,0.0,0.316,1,26.5,0.0,0.316,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,14,2025-12-17,30
user_03008,4,1.0,0.0,0.0,0.991,1.0,0.0,0.0,0.991,1,0.0,0.0,0.991,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,14,2025-12-17,30
user_03087,8,0.0,0.0,0.0,0.0,1.0,12.1,0.1163461538461538,0.653,1,12.1,0.1163461538461538,0.653,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_06029,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15.1,0.204054054054054,0.21,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
user_02462,7,0.0,0.0,0.0,0.0,1.0,87.7,1.9065217391304348,0.289,1,87.7,1.9065217391304348,0.289,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,14,2025-12-17,30
